zmax> 29.0
ymax> 18.2
zmin> -35.0
nx> 9
ny> 7
nz> 10
xmax> 24.9
xmin> -30.0
ymin> -25.0
! X	             Y	             Z	            Fx	            Fy	            Fz
-1.1700000E+01	 3.8000000E+00	 5.0000000E+00	 5.8798434E+00	-1.1495508E+01	 5.0022725E+00
-1.1700000E+01	 3.8000000E+00	 1.3000000E+01	 1.3879843E+01	-2.7495508E+01	 1.3005909E+01
-1.1700000E+01	 3.8000000E+00	 2.1000000E+01	 2.1879843E+01	-4.3495508E+01	 2.1009545E+01
-1.1700000E+01	 3.8000000E+00	 2.9000000E+01	 2.9879843E+01	-5.9495508E+01	 2.9013181E+01
-1.1700000E+01	 1.1000000E+01	-3.5000000E+01	-3.2886008E+01	 6.9269536E+01	-3.5015908E+01
-1.1700000E+01	 1.1000000E+01	-2.7000000E+01	-2.4886008E+01	 5.3269536E+01	-2.7012272E+01
-1.1700000E+01	 1.1000000E+01	-1.9000000E+01	-1.6886008E+01	 3.7269536E+01	-1.9008636E+01
-1.1700000E+01	 1.1000000E+01	-1.1000000E+01	-8.8860079E+00	 2.1269536E+01	-1.1005000E+01
-1.1700000E+01	 1.1000000E+01	-3.0000000E+00	-8.8600791E-01	 5.2695356E+00	-3.0013635E+00
-1.1700000E+01	 1.1000000E+01	 5.0000000E+00	 7.1139921E+00	-1.0730464E+01	 5.0022725E+00
-1.1700000E+01	 1.1000000E+01	 1.3000000E+01	 1.5113992E+01	-2.6730464E+01	 1.3005909E+01
-1.1700000E+01	 1.1000000E+01	 2.1000000E+01	 2.3113992E+01	-4.2730464E+01	 2.1009545E+01
-1.1700000E+01	 1.1000000E+01	 2.9000000E+01	 3.1113992E+01	-5.8730464E+01	 2.9013181E+01
-1.1700000E+01	 1.8200000E+01	-3.5000000E+01	-3.2701221E+01	 7.0397173E+01	-3.5015908E+01
-1.1700000E+01	 1.8200000E+01	-2.7000000E+01	-2.4701221E+01	 5.4397173E+01	-2.7012272E+01
-1.1700000E+01	 1.8200000E+01	-1.9000000E+01	-1.6701221E+01	 3.8397173E+01	-1.9008636E+01
-1.1700000E+01	 1.8200000E+01	-1.1000000E+01	-8.7012207E+00	 2.2397173E+01	-1.1005000E+01
-1.1700000E+01	 1.8200000E+01	-3.0000000E+00	-7.0122070E-01	 6.3971730E+00	-3.0013635E+00
-1.1700000E+01	 1.8200000E+01	 5.0000000E+00	 7.2987793E+00	-9.6028270E+00	 5.0022725E+00
-1.1700000E+01	 1.8200000E+01	 1.3000000E+01	 1.5298779E+01	-2.5602827E+01	 1.3005909E+01
-1.1700000E+01	 1.8200000E+01	 2.1000000E+01	 2.3298779E+01	-4.1602827E+01	 2.1009545E+01
-1.1700000E+01	 1.8200000E+01	 2.9000000E+01	 3.1298779E+01	-5.7602827E+01	 2.9013181E+01
-5.6000000E+00	-2.5000000E+01	-3.5000000E+01	-3.7157648E+01	 7.0694053E+01	-4.0364328E+01
-5.6000000E+00	-2.5000000E+01	-2.7000000E+01	-2.9157648E+01	 5.4694053E+01	-3.1138196E+01
-5.6000000E+00	-2.5000000E+01	-1.9000000E+01	-2.1157648E+01	 3.8694053E+01	-2.1912064E+01
-5.6000000E+00	-2.5000000E+01	-1.1000000E+01	-1.3157648E+01	 2.2694053E+01	-1.2685932E+01
-5.6000000E+00	-2.5000000E+01	-3.0000000E+00	-5.1576482E+00	 6.6940528E+00	-3.4597996E+00
-5.6000000E+00	-2.5000000E+01	 5.0000000E+00	 2.8423518E+00	-9.3059472E+00	 5.7663326E+00
-5.6000000E+00	-2.5000000E+01	 1.3000000E+01	 1.0842352E+01	-2.5305947E+01	 1.4992465E+01
-5.6000000E+00	-2.5000000E+01	 2.1000000E+01	 1.8842352E+01	-4.1305947E+01	 2.4218597E+01
-5.6000000E+00	-2.5000000E+01	 2.9000000E+01	 2.6842352E+01	-5.7305947E+01	 3.3444729E+01
-5.6000000E+00	-1.7800000E+01	-3.5000000E+01	-3.8526654E+01	 7.0179920E+01	-4.0364328E+01
-5.6000000E+00	-1.7800000E+01	-2.7000000E+01	-3.0526654E+01	 5.4179920E+01	-3.1138196E+01
-5.6000000E+00	-1.7800000E+01	-1.9000000E+01	-2.2526654E+01	 3.8179920E+01	-2.1912064E+01
-5.6000000E+00	-1.7800000E+01	-1.1000000E+01	-1.4526654E+01	 2.2179920E+01	-1.2685932E+01
-5.6000000E+00	-1.7800000E+01	-3.0000000E+00	-6.5266540E+00	 6.1799198E+00	-3.4597996E+00
-5.6000000E+00	-1.7800000E+01	 5.0000000E+00	 1.4733460E+00	-9.8200802E+00	 5.7663326E+00
-5.6000000E+00	-1.7800000E+01	 1.3000000E+01	 9.4733460E+00	-2.5820080E+01	 1.4992465E+01
-5.6000000E+00	-1.7800000E+01	 2.1000000E+01	 1.7473346E+01	-4.1820080E+01	 2.4218597E+01
-5.6000000E+00	-1.7800000E+01	 2.9000000E+01	 2.5473346E+01	-5.7820080E+01	 3.3444729E+01
-5.6000000E+00	-1.0600000E+01	-3.5000000E+01	-3.8145069E+01	 6.9576477E+01	-4.0364328E+01
-5.6000000E+00	-1.0600000E+01	-2.7000000E+01	-3.0145069E+01	 5.3576477E+01	-3.1138196E+01
-5.6000000E+00	-1.0600000E+01	-1.9000000E+01	-2.2145069E+01	 3.7576477E+01	-2.1912064E+01
-5.6000000E+00	-1.0600000E+01	-1.1000000E+01	-1.4145069E+01	 2.1576477E+01	-1.2685932E+01
-5.6000000E+00	-1.0600000E+01	-3.0000000E+00	-6.1450691E+00	 5.5764767E+00	-3.4597996E+00
-5.6000000E+00	-1.0600000E+01	 5.0000000E+00	 1.8549309E+00	-1.0423523E+01	 5.7663326E+00
-5.6000000E+00	-1.0600000E+01	 1.3000000E+01	 9.8549309E+00	-2.6423523E+01	 1.4992465E+01
-5.6000000E+00	-1.0600000E+01	 2.1000000E+01	 1.7854931E+01	-4.2423523E+01	 2.4218597E+01
-5.6000000E+00	-1.0600000E+01	 2.9000000E+01	 2.5854931E+01	-5.8423523E+01	 3.3444729E+01
-5.6000000E+00	-3.4000000E+00	-3.5000000E+01	-3.6202308E+01	 6.9183266E+01	-4.0364328E+01
-5.6000000E+00	-3.4000000E+00	-2.7000000E+01	-2.8202308E+01	 5.3183266E+01	-3.1138196E+01
-5.6000000E+00	-3.4000000E+00	-1.9000000E+01	-2.0202308E+01	 3.7183266E+01	-2.1912064E+01
-5.6000000E+00	-3.4000000E+00	-1.1000000E+01	-1.2202308E+01	 2.1183266E+01	-1.2685932E+01
-5.6000000E+00	-3.4000000E+00	-3.0000000E+00	-4.2023080E+00	 5.1832657E+00	-3.4597996E+00
-5.6000000E+00	-3.4000000E+00	 5.0000000E+00	 3.7976920E+00	-1.0816734E+01	 5.7663326E+00
-5.6000000E+00	-3.4000000E+00	 1.3000000E+01	 1.1797692E+01	-2.6816734E+01	 1.4992465E+01
-5.6000000E+00	-3.4000000E+00	 2.1000000E+01	 1.9797692E+01	-4.2816734E+01	 2.4218597E+01
-5.6000000E+00	-3.4000000E+00	 2.9000000E+01	 2.7797692E+01	-5.8816734E+01	 3.3444729E+01
-5.6000000E+00	 3.8000000E+00	-3.5000000E+01	-3.3662735E+01	 6.9195472E+01	-4.0364328E+01
-5.6000000E+00	 3.8000000E+00	-2.7000000E+01	-2.5662735E+01	 5.3195472E+01	-3.1138196E+01
-5.6000000E+00	 3.8000000E+00	-1.9000000E+01	-1.7662735E+01	 3.7195472E+01	-2.1912064E+01
-5.6000000E+00	 3.8000000E+00	-1.1000000E+01	-9.6627349E+00	 2.1195472E+01	-1.2685932E+01
-5.6000000E+00	 3.8000000E+00	-3.0000000E+00	-1.6627349E+00	 5.1954722E+00	-3.4597996E+00
-5.6000000E+00	 3.8000000E+00	 5.0000000E+00	 6.3372651E+00	-1.0804528E+01	 5.7663326E+00
-5.6000000E+00	 3.8000000E+00	 1.3000000E+01	 1.4337265E+01	-2.6804528E+01	 1.4992465E+01
-5.6000000E+00	 3.8000000E+00	 2.1000000E+01	 2.2337265E+01	-4.2804528E+01	 2.4218597E+01
-5.6000000E+00	 3.8000000E+00	 2.9000000E+01	 3.0337265E+01	-5.8804528E+01	 3.3444729E+01
-5.6000000E+00	 1.1000000E+01	-3.5000000E+01	-3.1786965E+01	 6.9607037E+01	-4.0364328E+01
-5.6000000E+00	 1.1000000E+01	-2.7000000E+01	-2.3786965E+01	 5.3607037E+01	-3.1138196E+01
-5.6000000E+00	 1.1000000E+01	-1.9000000E+01	-1.5786965E+01	 3.7607037E+01	-2.1912064E+01
-5.6000000E+00	 1.1000000E+01	-1.1000000E+01	-7.7869649E+00	 2.1607037E+01	-1.2685932E+01
-5.6000000E+00	 1.1000000E+01	-3.0000000E+00	 2.1303507E-01	 5.6070372E+00	-3.4597996E+00
-5.6000000E+00	 1.1000000E+01	 5.0000000E+00	 8.2130351E+00	-1.0392963E+01	 5.7663326E+00
-5.6000000E+00	 1.1000000E+01	 1.3000000E+01	 1.6213035E+01	-2.6392963E+01	 1.4992465E+01
-5.6000000E+00	 1.1000000E+01	 2.1000000E+01	 2.4213035E+01	-4.2392963E+01	 2.4218597E+01
-5.6000000E+00	 1.1000000E+01	 2.9000000E+01	 3.2213035E+01	-5.8392963E+01	 3.3444729E+01
-5.6000000E+00	 1.8200000E+01	-3.5000000E+01	-3.1506109E+01	 7.0213664E+01	-4.0364328E+01
-5.6000000E+00	 1.8200000E+01	-2.7000000E+01	-2.3506109E+01	 5.4213664E+01	-3.1138196E+01
-5.6000000E+00	 1.8200000E+01	-1.9000000E+01	-1.5506109E+01	 3.8213664E+01	-2.1912064E+01
-5.6000000E+00	 1.8200000E+01	-1.1000000E+01	-7.5061087E+00	 2.2213664E+01	-1.2685932E+01
-5.6000000E+00	 1.8200000E+01	-3.0000000E+00	 4.9389128E-01	 6.2136644E+00	-3.4597996E+00
-5.6000000E+00	 1.8200000E+01	 5.0000000E+00	 8.4938913E+00	-9.7863356E+00	 5.7663326E+00
-5.6000000E+00	 1.8200000E+01	 1.3000000E+01	 1.6493891E+01	-2.5786336E+01	 1.4992465E+01
-5.6000000E+00	 1.8200000E+01	 2.1000000E+01	 2.4493891E+01	-4.1786336E+01	 2.4218597E+01
-5.6000000E+00	 1.8200000E+01	 2.9000000E+01	 3.2493891E+01	-5.7786336E+01	 3.3444729E+01
 5.0000000E-01	-2.5000000E+01	-3.5000000E+01	-3.7391974E+01	 6.9935926E+01	-4.1986876E+01
 5.0000000E-01	-2.5000000E+01	-2.7000000E+01	-2.9391974E+01	 5.3935926E+01	-3.2389876E+01
 5.0000000E-01	-2.5000000E+01	-1.9000000E+01	-2.1391974E+01	 3.7935926E+01	-2.2792875E+01
 5.0000000E-01	-2.5000000E+01	-1.1000000E+01	-1.3391974E+01	 2.1935926E+01	-1.3195875E+01
 5.0000000E-01	-2.5000000E+01	-3.0000000E+00	-5.3919737E+00	 5.9359256E+00	-3.5988751E+00
 5.0000000E-01	-2.5000000E+01	 5.0000000E+00	 2.6080263E+00	-1.0064074E+01	 5.9981251E+00
 5.0000000E-01	-2.5000000E+01	 1.3000000E+01	 1.0608026E+01	-2.6064074E+01	 1.5595125E+01
 5.0000000E-01	-2.5000000E+01	 2.1000000E+01	 1.8608026E+01	-4.2064074E+01	 2.5192125E+01
 5.0000000E-01	-2.5000000E+01	 2.9000000E+01	 2.6608026E+01	-5.8064074E+01	 3.4789126E+01
 5.0000000E-01	-1.7800000E+01	-3.5000000E+01	-3.8909657E+01	 6.9983390E+01	-4.1986876E+01
 5.0000000E-01	-1.7800000E+01	-2.7000000E+01	-3.0909657E+01	 5.3983390E+01	-3.2389876E+01
 5.0000000E-01	-1.7800000E+01	-1.9000000E+01	-2.2909657E+01	 3.7983390E+01	-2.2792875E+01
 5.0000000E-01	-1.7800000E+01	-1.1000000E+01	-1.4909657E+01	 2.1983390E+01	-1.3195875E+01
 5.0000000E-01	-1.7800000E+01	-3.0000000E+00	-6.9096566E+00	 5.9833900E+00	-3.5988751E+00
 5.0000000E-01	-1.7800000E+01	 5.0000000E+00	 1.0903434E+00	-1.0016610E+01	 5.9981251E+00
 5.0000000E-01	-1.7800000E+01	 1.3000000E+01	 9.0903434E+00	-2.6016610E+01	 1.5595125E+01
 5.0000000E-01	-1.7800000E+01	 2.1000000E+01	 1.7090343E+01	-4.2016610E+01	 2.5192125E+01
 5.0000000E-01	-1.7800000E+01	 2.9000000E+01	 2.5090343E+01	-5.8016610E+01	 3.4789126E+01
 5.0000000E-01	-1.0600000E+01	-3.5000000E+01	-3.8486631E+01	 7.0039099E+01	-4.1986876E+01
 5.0000000E-01	-1.0600000E+01	-2.7000000E+01	-3.0486631E+01	 5.4039099E+01	-3.2389876E+01
 5.0000000E-01	-1.0600000E+01	-1.9000000E+01	-2.2486631E+01	 3.8039099E+01	-2.2792875E+01
 5.0000000E-01	-1.0600000E+01	-1.1000000E+01	-1.4486631E+01	 2.2039099E+01	-1.3195875E+01
 5.0000000E-01	-1.0600000E+01	-3.0000000E+00	-6.4866308E+00	 6.0390993E+00	-3.5988751E+00
 5.0000000E-01	-1.0600000E+01	 5.0000000E+00	 1.5133692E+00	-9.9609007E+00	 5.9981251E+00
 5.0000000E-01	-1.0600000E+01	 1.3000000E+01	 9.5133692E+00	-2.5960901E+01	 1.5595125E+01
 5.0000000E-01	-1.0600000E+01	 2.1000000E+01	 1.7513369E+01	-4.1960901E+01	 2.5192125E+01
 5.0000000E-01	-1.0600000E+01	 2.9000000E+01	 2.5513369E+01	-5.7960901E+01	 3.4789126E+01
 5.0000000E-01	-3.4000000E+00	-3.5000000E+01	-3.6332881E+01	 7.0075400E+01	-4.1986876E+01
 5.0000000E-01	-3.4000000E+00	-2.7000000E+01	-2.8332881E+01	 5.4075400E+01	-3.2389876E+01
 5.0000000E-01	-3.4000000E+00	-1.9000000E+01	-2.0332881E+01	 3.8075400E+01	-2.2792875E+01
 5.0000000E-01	-3.4000000E+00	-1.1000000E+01	-1.2332881E+01	 2.2075400E+01	-1.3195875E+01
 5.0000000E-01	-3.4000000E+00	-3.0000000E+00	-4.3328814E+00	 6.0754003E+00	-3.5988751E+00
 5.0000000E-01	-3.4000000E+00	 5.0000000E+00	 3.6671186E+00	-9.9245997E+00	 5.9981251E+00
 5.0000000E-01	-3.4000000E+00	 1.3000000E+01	 1.1667119E+01	-2.5924600E+01	 1.5595125E+01
 5.0000000E-01	-3.4000000E+00	 2.1000000E+01	 1.9667119E+01	-4.1924600E+01	 2.5192125E+01
 5.0000000E-01	-3.4000000E+00	 2.9000000E+01	 2.7667119E+01	-5.7924600E+01	 3.4789126E+01
 5.0000000E-01	 3.8000000E+00	-3.5000000E+01	-3.3517505E+01	 7.0074273E+01	-4.1986876E+01
 5.0000000E-01	 3.8000000E+00	-2.7000000E+01	-2.5517505E+01	 5.4074273E+01	-3.2389876E+01
 5.0000000E-01	 3.8000000E+00	-1.9000000E+01	-1.7517505E+01	 3.8074273E+01	-2.2792875E+01
 5.0000000E-01	 3.8000000E+00	-1.1000000E+01	-9.5175049E+00	 2.2074273E+01	-1.3195875E+01
 5.0000000E-01	 3.8000000E+00	-3.0000000E+00	-1.5175049E+00	 6.0742734E+00	-3.5988751E+00
 5.0000000E-01	 3.8000000E+00	 5.0000000E+00	 6.4824951E+00	-9.9257266E+00	 5.9981251E+00
 5.0000000E-01	 3.8000000E+00	 1.3000000E+01	 1.4482495E+01	-2.5925727E+01	 1.5595125E+01
 5.0000000E-01	 3.8000000E+00	 2.1000000E+01	 2.2482495E+01	-4.1925727E+01	 2.5192125E+01
 5.0000000E-01	 3.8000000E+00	 2.9000000E+01	 3.0482495E+01	-5.7925727E+01	 3.4789126E+01
 5.0000000E-01	 1.1000000E+01	-3.5000000E+01	-3.1438022E+01	 7.0036278E+01	-4.1986876E+01
 5.0000000E-01	 1.1000000E+01	-2.7000000E+01	-2.3438022E+01	 5.4036278E+01	-3.2389876E+01
 5.0000000E-01	 1.1000000E+01	-1.9000000E+01	-1.5438022E+01	 3.8036278E+01	-2.2792875E+01
 5.0000000E-01	 1.1000000E+01	-1.1000000E+01	-7.4380220E+00	 2.2036278E+01	-1.3195875E+01
 5.0000000E-01	 1.1000000E+01	-3.0000000E+00	 5.6197796E-01	 6.0362780E+00	-3.5988751E+00
 5.0000000E-01	 1.1000000E+01	 5.0000000E+00	 8.5619780E+00	-9.9637220E+00	 5.9981251E+00
 5.0000000E-01	 1.1000000E+01	 1.3000000E+01	 1.6561978E+01	-2.5963722E+01	 1.5595125E+01
 5.0000000E-01	 1.1000000E+01	 2.1000000E+01	 2.4561978E+01	-4.1963722E+01	 2.5192125E+01
 5.0000000E-01	 1.1000000E+01	 2.9000000E+01	 3.2561978E+01	-5.7963722E+01	 3.4789126E+01
 5.0000000E-01	 1.8200000E+01	-3.5000000E+01	-3.1126664E+01	 6.9980275E+01	-4.1986876E+01
 5.0000000E-01	 1.8200000E+01	-2.7000000E+01	-2.3126664E+01	 5.3980275E+01	-3.2389876E+01
 5.0000000E-01	 1.8200000E+01	-1.9000000E+01	-1.5126664E+01	 3.7980275E+01	-2.2792875E+01
 5.0000000E-01	 1.8200000E+01	-1.1000000E+01	-7.1266642E+00	 2.1980275E+01	-1.3195875E+01
 5.0000000E-01	 1.8200000E+01	-3.0000000E+00	 8.7333578E-01	 5.9802747E+00	-3.5988751E+00
 5.0000000E-01	 1.8200000E+01	 5.0000000E+00	 8.8733358E+00	-1.0019725E+01	 5.9981251E+00
 5.0000000E-01	 1.8200000E+01	 1.3000000E+01	 1.6873336E+01	-2.6019725E+01	 1.5595125E+01
 5.0000000E-01	 1.8200000E+01	 2.1000000E+01	 2.4873336E+01	-4.2019725E+01	 2.5192125E+01
 5.0000000E-01	 1.8200000E+01	 2.9000000E+01	 3.2873336E+01	-5.8019725E+01	 3.4789126E+01
 6.6000000E+00	-2.5000000E+01	-3.5000000E+01	-3.7067880E+01	 6.9192757E+01	-3.9733778E+01
 6.6000000E+00	-2.5000000E+01	-2.7000000E+01	-2.9067880E+01	 5.3192757E+01	-3.0651772E+01
 6.6000000E+00	-2.5000000E+01	-1.9000000E+01	-2.1067880E+01	 3.7192757E+01	-2.1569765E+01
 6.6000000E+00	-2.5000000E+01	-1.1000000E+01	-1.3067880E+01	 2.1192757E+01	-1.2487759E+01
 6.6000000E+00	-2.5000000E+01	-3.0000000E+00	-5.0678802E+00	 5.1927569E+00	-3.4057524E+00
 6.6000000E+00	-2.5000000E+01	 5.0000000E+00	 2.9321198E+00	-1.0807243E+01	 5.6762541E+00
 6.6000000E+00	-2.5000000E+01	 1.3000000E+01	 1.0932120E+01	-2.6807243E+01	 1.4758261E+01
 6.6000000E+00	-2.5000000E+01	 2.1000000E+01	 1.8932120E+01	-4.2807243E+01	 2.3840267E+01
 6.6000000E+00	-2.5000000E+01	 2.9000000E+01	 2.6932120E+01	-5.8807243E+01	 3.2922274E+01
 6.6000000E+00	-1.7800000E+01	-3.5000000E+01	-3.8379929E+01	 6.9790738E+01	-3.9733778E+01
 6.6000000E+00	-1.7800000E+01	-2.7000000E+01	-3.0379929E+01	 5.3790738E+01	-3.0651772E+01
 6.6000000E+00	-1.7800000E+01	-1.9000000E+01	-2.2379929E+01	 3.7790738E+01	-2.1569765E+01
 6.6000000E+00	-1.7800000E+01	-1.1000000E+01	-1.4379929E+01	 2.1790738E+01	-1.2487759E+01
 6.6000000E+00	-1.7800000E+01	-3.0000000E+00	-6.3799291E+00	 5.7907378E+00	-3.4057524E+00
 6.6000000E+00	-1.7800000E+01	 5.0000000E+00	 1.6200709E+00	-1.0209262E+01	 5.6762541E+00
 6.6000000E+00	-1.7800000E+01	 1.3000000E+01	 9.6200709E+00	-2.6209262E+01	 1.4758261E+01
 6.6000000E+00	-1.7800000E+01	 2.1000000E+01	 1.7620071E+01	-4.2209262E+01	 2.3840267E+01
 6.6000000E+00	-1.7800000E+01	 2.9000000E+01	 2.5620071E+01	-5.8209262E+01	 3.2922274E+01
 6.6000000E+00	-1.0600000E+01	-3.5000000E+01	-3.8014220E+01	 7.0492594E+01	-3.9733778E+01
 6.6000000E+00	-1.0600000E+01	-2.7000000E+01	-3.0014220E+01	 5.4492594E+01	-3.0651772E+01
 6.6000000E+00	-1.0600000E+01	-1.9000000E+01	-2.2014220E+01	 3.8492594E+01	-2.1569765E+01
 6.6000000E+00	-1.0600000E+01	-1.1000000E+01	-1.4014220E+01	 2.2492594E+01	-1.2487759E+01
 6.6000000E+00	-1.0600000E+01	-3.0000000E+00	-6.0142199E+00	 6.4925941E+00	-3.4057524E+00
 6.6000000E+00	-1.0600000E+01	 5.0000000E+00	 1.9857801E+00	-9.5074059E+00	 5.6762541E+00
 6.6000000E+00	-1.0600000E+01	 1.3000000E+01	 9.9857801E+00	-2.5507406E+01	 1.4758261E+01
 6.6000000E+00	-1.0600000E+01	 2.1000000E+01	 1.7985780E+01	-4.1507406E+01	 2.3840267E+01
 6.6000000E+00	-1.0600000E+01	 2.9000000E+01	 2.5985780E+01	-5.7507406E+01	 3.2922274E+01
 6.6000000E+00	-3.4000000E+00	-3.5000000E+01	-3.6152286E+01	 7.0949932E+01	-3.9733778E+01
 6.6000000E+00	-3.4000000E+00	-2.7000000E+01	-2.8152286E+01	 5.4949932E+01	-3.0651772E+01
 6.6000000E+00	-3.4000000E+00	-1.9000000E+01	-2.0152286E+01	 3.8949932E+01	-2.1569765E+01
 6.6000000E+00	-3.4000000E+00	-1.1000000E+01	-1.2152286E+01	 2.2949932E+01	-1.2487759E+01
 6.6000000E+00	-3.4000000E+00	-3.0000000E+00	-4.1522865E+00	 6.9499323E+00	-3.4057524E+00
 6.6000000E+00	-3.4000000E+00	 5.0000000E+00	 3.8477135E+00	-9.0500677E+00	 5.6762541E+00
 6.6000000E+00	-3.4000000E+00	 1.3000000E+01	 1.1847714E+01	-2.5050068E+01	 1.4758261E+01
 6.6000000E+00	-3.4000000E+00	 2.1000000E+01	 1.9847714E+01	-4.1050068E+01	 2.3840267E+01
 6.6000000E+00	-3.4000000E+00	 2.9000000E+01	 2.7847714E+01	-5.7050068E+01	 3.2922274E+01
 6.6000000E+00	 3.8000000E+00	-3.5000000E+01	-3.3718371E+01	 7.0935735E+01	-3.9733778E+01
 6.6000000E+00	 3.8000000E+00	-2.7000000E+01	-2.5718371E+01	 5.4935735E+01	-3.0651772E+01
 6.6000000E+00	 3.8000000E+00	-1.9000000E+01	-1.7718371E+01	 3.8935735E+01	-2.1569765E+01
 6.6000000E+00	 3.8000000E+00	-1.1000000E+01	-9.7183712E+00	 2.2935735E+01	-1.2487759E+01
 6.6000000E+00	 3.8000000E+00	-3.0000000E+00	-1.7183712E+00	 6.9357350E+00	-3.4057524E+00
 6.6000000E+00	 3.8000000E+00	 5.0000000E+00	 6.2816288E+00	-9.0642650E+00	 5.6762541E+00
 6.6000000E+00	 3.8000000E+00	 1.3000000E+01	 1.4281629E+01	-2.5064265E+01	 1.4758261E+01
 6.6000000E+00	 3.8000000E+00	 2.1000000E+01	 2.2281629E+01	-4.1064265E+01	 2.3840267E+01
 6.6000000E+00	 3.8000000E+00	 2.9000000E+01	 3.0281629E+01	-5.7064265E+01	 3.2922274E+01
 6.6000000E+00	 1.1000000E+01	-3.5000000E+01	-3.1920642E+01	 7.0457050E+01	-3.9733778E+01
 6.6000000E+00	 1.1000000E+01	-2.7000000E+01	-2.3920642E+01	 5.4457050E+01	-3.0651772E+01
 6.6000000E+00	 1.1000000E+01	-1.9000000E+01	-1.5920642E+01	 3.8457050E+01	-2.1569765E+01
 6.6000000E+00	 1.1000000E+01	-1.1000000E+01	-7.9206418E+00	 2.2457050E+01	-1.2487759E+01
 6.6000000E+00	 1.1000000E+01	-3.0000000E+00	 7.9358173E-02	 6.4570495E+00	-3.4057524E+00
 6.6000000E+00	 1.1000000E+01	 5.0000000E+00	 8.0793582E+00	-9.5429505E+00	 5.6762541E+00
 6.6000000E+00	 1.1000000E+01	 1.3000000E+01	 1.6079358E+01	-2.5542950E+01	 1.4758261E+01
 6.6000000E+00	 1.1000000E+01	 2.1000000E+01	 2.4079358E+01	-4.1542950E+01	 2.3840267E+01
 6.6000000E+00	 1.1000000E+01	 2.9000000E+01	 3.2079358E+01	-5.7542950E+01	 3.2922274E+01
 6.6000000E+00	 1.8200000E+01	-3.5000000E+01	-3.1651471E+01	 6.9751490E+01	-3.9733778E+01
 6.6000000E+00	 1.8200000E+01	-2.7000000E+01	-2.3651471E+01	 5.3751490E+01	-3.0651772E+01
 6.6000000E+00	 1.8200000E+01	-1.9000000E+01	-1.5651471E+01	 3.7751490E+01	-2.1569765E+01
 6.6000000E+00	 1.8200000E+01	-1.1000000E+01	-7.6514705E+00	 2.1751490E+01	-1.2487759E+01
 6.6000000E+00	 1.8200000E+01	-3.0000000E+00	 3.4852948E-01	 5.7514900E+00	-3.4057524E+00
 6.6000000E+00	 1.8200000E+01	 5.0000000E+00	 8.3485295E+00	-1.0248510E+01	 5.6762541E+00
 6.6000000E+00	 1.8200000E+01	 1.3000000E+01	 1.6348529E+01	-2.6248510E+01	 1.4758261E+01
 6.6000000E+00	 1.8200000E+01	 2.1000000E+01	 2.4348529E+01	-4.2248510E+01	 2.3840267E+01
 6.6000000E+00	 1.8200000E+01	 2.9000000E+01	 3.2348529E+01	-5.8248510E+01	 3.2922274E+01
 1.2700000E+01	-2.5000000E+01	-3.5000000E+01	-3.6261029E+01	 6.8638043E+01	-3.3813011E+01
 1.2700000E+01	-2.5000000E+01	-2.7000000E+01	-2.8261029E+01	 5.2638043E+01	-2.6084323E+01
 1.2700000E+01	-2.5000000E+01	-1.9000000E+01	-2.0261029E+01	 3.6638043E+01	-1.8355635E+01
 1.2700000E+01	-2.5000000E+01	-1.1000000E+01	-1.2261029E+01	 2.0638043E+01	-1.0626946E+01
 1.2700000E+01	-2.5000000E+01	-3.0000000E+00	-4.2610291E+00	 4.6380434E+00	-2.8982581E+00
 1.2700000E+01	-2.5000000E+01	 5.0000000E+00	 3.7389709E+00	-1.1361957E+01	 4.8304302E+00
 1.2700000E+01	-2.5000000E+01	 1.3000000E+01	 1.1738971E+01	-2.7361957E+01	 1.2559118E+01
 1.2700000E+01	-2.5000000E+01	 2.1000000E+01	 1.9738971E+01	-4.3361957E+01	 2.0287807E+01
 1.2700000E+01	-2.5000000E+01	 2.9000000E+01	 2.7738971E+01	-5.9361957E+01	 2.8016495E+01
 1.2700000E+01	-1.7800000E+01	-3.5000000E+01	-3.7061139E+01	 6.9646939E+01	-3.3813011E+01
 1.2700000E+01	-1.7800000E+01	-2.7000000E+01	-2.9061139E+01	 5.3646939E+01	-2.6084323E+01
 1.2700000E+01	-1.7800000E+01	-1.9000000E+01	-2.1061139E+01	 3.7646939E+01	-1.8355635E+01
 1.2700000E+01	-1.7800000E+01	-1.1000000E+01	-1.3061139E+01	 2.1646939E+01	-1.0626946E+01
 1.2700000E+01	-1.7800000E+01	-3.0000000E+00	-5.0611392E+00	 5.6469391E+00	-2.8982581E+00
 1.2700000E+01	-1.7800000E+01	 5.0000000E+00	 2.9388608E+00	-1.0353061E+01	 4.8304302E+00
 1.2700000E+01	-1.7800000E+01	 1.3000000E+01	 1.0938861E+01	-2.6353061E+01	 1.2559118E+01
 1.2700000E+01	-1.7800000E+01	 2.1000000E+01	 1.8938861E+01	-4.2353061E+01	 2.0287807E+01
 1.2700000E+01	-1.7800000E+01	 2.9000000E+01	 2.6938861E+01	-5.8353061E+01	 2.8016495E+01
 1.2700000E+01	-1.0600000E+01	-3.5000000E+01	-3.6838123E+01	 7.0831090E+01	-3.3813011E+01
 1.2700000E+01	-1.0600000E+01	-2.7000000E+01	-2.8838123E+01	 5.4831090E+01	-2.6084323E+01
